gene	p.value	fdr	ratio	test_type
CSKMT	0.000386877417773527	0.00127390538262555	1.79390837435195	t_test
CSMD2	0.00057216880635105	0.00178848786631206	2.92699850832424	t_test
CSNK1G2	4.46141896295555e-06	3.06598200258686e-05	1.76088592617684	t_test
CSNK2B	5.13119872212564e-07	5.55149093370351e-06	1.94772410397498	t_test
CSPG4	0.000921183329536955	0.00268437500789875	0.301310404347235	t_test
CSPG5	0.00751553642192485	0.0162235973461433	2.83589696929353	t_test
CSPP1	4.2337411770301e-05	0.000196154773353814	1.5773318020255	t_test
CSRNP1	2.32473605233592e-10	1.41658631082644e-08	0.156523207207844	t_test
CSRNP3	0.000116620986663074	0.000459810549794082	0.288424904268488	t_test
CSRP1	1.97131686085331e-05	0.000102940123858049	0.100229574331242	t_test
CST6	9.57542598132799e-05	0.000389580545257076	18.4121372113399	t_test
CST7	0.000893237211809745	0.00261557090379371	0.555644882677096	t_test
CSTF2	0.000361144377316809	0.0012035142006403	1.6339201478556	t_test
CSTF3	2.10952526754695e-06	1.67777925249168e-05	1.54830406102689	t_test
CTIF	0.00267877127600355	0.00668116288639594	0.475610863564408	t_test
CTNNA3	3.63841812400949e-05	0.000172359706932829	0.124502601414346	t_test
CTNNBIP1	9.53364870372291e-05	0.000388275105783643	1.70848631768108	t_test
CTNND2	0.00240468362979292	0.00608999049479476	2.74500264055037	t_test
CTSA	6.63841670071345e-05	0.000285034908447414	1.66548547279679	t_test
CTSC	4.40662712181573e-05	0.000202816215549164	2.58172389143774	t_test
CTSF	1.66469539019151e-05	9.00603428722327e-05	0.461597060745318	t_test
CTSG	2.98814421177127e-09	1.02763946647739e-07	0.14363091830885	t_test
CTSO	7.61295822070339e-05	0.000319804111258172	0.592742935702593	t_test
CTSV	3.32656140019095e-05	0.00015966299191213	7.64767871443789	t_test
CTSZ	0.0135655578217976	0.0266652311605701	1.58854227426789	t_test
CTTN	0.00468875433047169	0.0108133511152884	1.61912151682079	t_test
CTTNBP2	2.61732213282701e-07	3.302772007928e-06	0.465197585298518	t_test
CTU1	4.21435762650886e-08	7.88089793727316e-07	2.51013876874282	t_test
CTU2	5.13011445021649e-05	0.000230230227328954	1.5340855043512	t_test
CUBN	0.00114075224707513	0.00321634333420584	0.661620336181139	t_test
CUEDC1	0.000590556228358077	0.00183807615375151	0.64391202138424	t_test
CUL7	0.000131851270340947	0.000510398178377782	1.62459549232898	t_test
CUTC	5.30475692244953e-07	5.69799158439519e-06	0.572734571694537	t_test
CWF19L2	7.15165046686875e-05	0.000303448107974685	0.641672041823144	t_test
CX3CL1	4.71561578599324e-09	1.51144917172655e-07	0.384354920444229	t_test
CX3CR1	0.000782652598378281	0.00233558841539857	0.44708528280652	t_test
CXCL10	0.000905509369005075	0.00264908600724267	7.31888380175647	t_test
CXCL11	0.000804883819013008	0.00239093013595968	9.79568679805605	t_test
CXCL12	4.62225122770615e-11	4.16158416714712e-09	0.271238810968587	t_test
CXCL2	1.4140494788e-05	7.86859616223916e-05	0.229295241008834	t_test
CXCL5	0.00128340601310142	0.00355264158885867	14.4767630993933	t_test
CXCL9	0.0185225260486194	0.0348079271171641	5.45139699429659	t_test
CXCR1	0.000274147331274151	0.000950559310038846	0.365374479889043	t_test
CXCR2	0.00341212841527421	0.00825151199384104	0.226766798845194	t_test
CXCR4	0.0144849558482826	0.0282472502341904	0.409473936294916	t_test
CXXC5	0.0105054753820638	0.0215102527753871	1.73747927065817	t_test
CYB561	2.2864393049806e-06	1.79180813210851e-05	2.4826126755075	t_test
CYB561D2	0.000526421665717059	0.00166237958376069	1.77598563370766	t_test
CYB5R2	0.00183493899218098	0.00483811905278251	2.05572861781796	t_test
CYB5R3	4.76183426634827e-06	3.23223871039802e-05	0.621783724861315	t_test
CYBA	0.00558651636780209	0.0125620192662265	1.71800133584676	t_test
CYBC1	1.78783723340946e-05	9.4936645137906e-05	1.80966550018777	t_test
CYBRD1	1.26303640868657e-07	1.8682218918292e-06	0.220722785834213	t_test
CYFIP2	3.05604457520582e-05	0.000148412637461359	0.556086672430341	t_test
CYGB	4.88635108793149e-06	3.30555772626383e-05	0.259731141735017	t_test
CYHR1	0.000154460809837018	0.000584131552525504	1.63374650485913	t_test
CYLD	1.88320988445877e-09	7.37905173797954e-08	0.65238520527277	t_test
CYP1A1	0.00429545715977703	0.0100202323788336	5.92253493841955	t_test
CYP1B1	7.76897486039926e-07	7.68078908777042e-06	0.400105961969513	t_test
CYP20A1	5.62501761696546e-08	9.87366181045876e-07	0.65041680998082	t_test
CYP21A2	6.86193829560183e-05	0.000293040425269796	0.417378624651013	t_test
CYP27A1	7.87708568418402e-09	2.18783665814095e-07	0.413337796698437	t_test
CYP27B1	1.14626947084441e-06	1.03551942163205e-05	5.78324086109829	t_test
CYP2A6	1.66869691483116e-06	1.38850138925671e-05	0.0742165645037143	t_test
CYP2C9	0.0113512023825496	0.0229342371889485	15.4577945488861	t_test
CYP2D6	0.0165543415066274	0.031575800640944	1.72406592834617	t_test
CYP2U1	0.000252698203865163	0.000887322834168076	0.450255994894056	t_test
CYP39A1	1.53730147601373e-10	9.89429456007874e-09	0.539583027295334	t_test
CYP46A1	5.41093561928117e-07	5.78104361564e-06	0.406950347701299	t_test
CYP7B1	4.21954949051081e-08	7.88141027213593e-07	0.571063624887301	t_test
CYP8B1	0.0239796222062476	0.0434381627079602	5.83832724643844	t_test
CYREN	4.15980327145991e-06	2.89721891475083e-05	1.80532963814396	t_test
CYRIA	5.22584538165415e-07	5.63210478052384e-06	0.560333147143203	t_test
CYRIB	1.79367281975827e-05	9.5151938462251e-05	1.90187562029731	t_test
CYS1	8.72078803764665e-07	8.36882329888175e-06	0.279945330192845	t_test
CYSLTR1	4.11474628420292e-06	2.87207856927857e-05	0.521255078507011	t_test
CYTIP	0.0175164823413603	0.0331388438204037	0.620315241986616	t_test
CYTL1	8.44919093319482e-08	1.35271462432947e-06	0.277277968523401	t_test
CYYR1	2.71312185935849e-08	5.66890363990601e-07	0.365039159255003	t_test
DAAM2	0.000292272868141419	0.00100277563366182	0.226957593279357	t_test
DACH1	6.90074200188234e-07	6.99472196926485e-06	0.356483057007396	t_test
DACT1	4.58151958643464e-06	3.13373593223225e-05	0.486178418055934	t_test
DACT2	2.55692088677048e-07	3.26251704867705e-06	0.507402461636397	t_test
DACT3	6.9812604054613e-08	1.16797581509978e-06	0.110349545844074	t_test
DAGLB	1.67957713608387e-05	9.0648888847085e-05	1.78803162779669	t_test
DAPK2	0.0253439832188298	0.0455696931521335	0.51846409046381	t_test
DARS2	2.6064848041395e-07	3.29882724798562e-06	2.54835732148844	t_test
DAZAP1	1.70148572051163e-09	6.83306791085907e-08	1.66590133074458	t_test
DBF4	7.92678255383309e-09	2.19403483951173e-07	2.70326812172615	t_test
DBF4B	2.62056378952415e-07	3.30426084114194e-06	2.45024050961508	t_test
DBH	0.011852321852562	0.0237600643306578	1.53099781942976	t_test
DBI	0.000263234187073753	0.000920486816941733	1.81280565096435	t_test
DBNDD1	8.02176656141828e-05	0.000334696253354047	3.51943159728025	t_test
DBNDD2	0.00336313544250389	0.00814901853667483	0.367774686419634	t_test
DBR1	0.000139734880724679	0.000536252681631635	1.62083115369685	t_test
DCAF12L2	0.000723916621776036	0.00218566084788673	0.324011699630907	t_test
DCAF13	9.13311314311865e-06	5.47986788587119e-05	1.79192073797835	t_test
DCAF15	1.83674048458893e-06	1.50028557624986e-05	1.7644890789935	t_test
DCAF4L1	0.00117684989046991	0.00330301161903166	2.74362941017161	t_test
DCBLD1	4.2057380647106e-06	2.92549377173605e-05	2.57874612747461	t_test
DCDC1	6.89522064998775e-05	0.000294281773999211	7.00846552902152	t_test
DCHS1	2.43492687973607e-05	0.000122211519494677	0.224118512104492	t_test
DCHS2	1.2089070529211e-06	1.08476732531431e-05	0.142689530215741	t_test
DCK	0.00434727850354829	0.0101204946684871	1.51466674081602	t_test
DCLK1	9.33245048195257e-09	2.48441613660751e-07	0.215650877573386	t_test
DCLK2	0.000130275360001983	0.000505029733766759	0.44476961036545	t_test
DCLRE1B	6.6396108379409e-05	0.000285034908447414	1.92162919348669	t_test
DCN	6.45180444240923e-10	3.18143439981693e-08	0.162002594752767	t_test
DCP1B	0.0255933656234986	0.0459562215666317	0.663791856339599	t_test
DCP2	8.02508255012079e-06	4.92758517043049e-05	1.64161993676249	t_test
DCST1	1.35313473443063e-05	7.60355443688125e-05	4.3009698609988	t_test
DCST2	0.00116715378556999	0.00328089295283284	2.37786294312127	t_test
DCSTAMP	0.00296380368536684	0.00729940258267214	8.86033651800565	t_test
DCTPP1	0.00069976370801164	0.00212595510608427	1.64604062423944	t_test
DCUN1D3	9.74045922712365e-06	5.79653173315572e-05	0.345483921725012	t_test
DCUN1D4	0.00544374590127715	0.0123013919647304	0.644488626912204	t_test
DCUN1D5	7.87606503732842e-06	4.85842256690629e-05	1.98485815777369	t_test
DCXR	0.000153236910717704	0.000580287034773613	1.85369903392428	t_test
DDIAS	2.59069928452696e-06	1.97567482506278e-05	3.71077309503474	t_test
DDIT4	0.0163685154495373	0.0312921184056168	2.21232015036186	t_test
DDN	1.97233088767109e-06	1.59185608898994e-05	6.93513828608058	t_test
DDO	0.00081965280287148	0.00242760225814421	0.61782995603523	t_test
DDOST	1.91659932268676e-06	1.55678767082504e-05	1.8966338889606	t_test
DDR1	0.0114862964149218	0.0231721281905257	1.62350250326702	t_test
DDR2	1.74068548243805e-07	2.42998480327109e-06	0.163324192190845	t_test
DDTL	0.000169817821743319	0.000633840512162504	2.17998257028379	t_test
DDX11	1.67861490662369e-05	9.06384181049569e-05	2.61358618741014	t_test
DDX24	2.65374137640426e-05	0.000131342987332473	0.656022287586194	t_test
DDX31	1.04937215912219e-07	1.61239100882955e-06	1.5926726378502	t_test
DDX39A	1.63479916339008e-07	2.29616927190968e-06	2.28236814084506	t_test
DDX39B	0.00382810216451479	0.00908472757122967	1.59770737044109	t_test
DDX3X	5.11989845700451e-05	0.000229964945829468	0.607800760693004	t_test
DDX41	3.34747289642318e-06	2.42525319340316e-05	1.51373142206471	t_test
DDX49	1.50550461792715e-07	2.14499612822415e-06	1.72826033009989	t_test
DDX52	6.76008767697589e-06	4.29568458014337e-05	1.54303914215578	t_test
DDX54	6.98946895412447e-07	7.05817450906104e-06	1.5018048892389	t_test
DDX55	5.58616548238309e-08	9.82699100117139e-07	1.94277025872813	t_test
DDX56	9.58584372005653e-08	1.49729757755971e-06	1.7019978724855	t_test
DDX60L	6.96157931982974e-05	0.000296639910076021	2.34477550689286	t_test
DEDD	1.27559096200907e-09	5.48176589255408e-08	1.6492420816055	t_test
DENND2A	1.40397073448958e-07	2.03436121075317e-06	0.255075358007065	t_test
DENND2B	0.000305198641170633	0.00104066243051076	0.476361205166444	t_test
DENND5A	0.000782379725281297	0.00233533571938127	0.423696092312009	t_test
DENND5B	0.000191836133168417	0.000703677241967738	0.537259183079796	t_test
DEPDC1	7.6756287017094e-06	4.76227741283759e-05	4.04350004799061	t_test
DEPDC1B	2.56285369287874e-06	1.95955597719822e-05	5.15327804722083	t_test
DEPDC4	0.0010390462955918	0.0029719357367757	1.70789142957716	t_test
DERA	8.2575195247014e-07	8.03003688730975e-06	1.58501153645419	t_test
DES	1.13925917013847e-10	7.91298171027105e-09	0.0490378286257682	t_test
DFFB	0.000237692559181417	0.000841082127057051	1.71041455591561	t_test
DGAT1	5.006893911509e-07	5.45891412962296e-06	1.62469308875403	t_test
DGKB	5.09437958259725e-06	3.42256438766505e-05	0.0819847360571829	t_test
DGKG	1.13446669975661e-05	6.56352466797812e-05	0.189485923629522	t_test
DGKZ	7.05618683972358e-07	7.10763358223822e-06	1.60237055486994	t_test
DGLUCY	2.87622294596686e-07	3.55940918394323e-06	0.473567770563426	t_test
DGUOK	6.26131943950571e-05	0.000271861027736436	1.60424493057639	t_test
DHCR24	0.00094364241848857	0.00273815198238237	2.41222586105093	t_test
DHCR7	6.83861102277052e-07	6.97172902359545e-06	3.07928973564954	t_test
DHDH	0.00450469852227536	0.0104399564017332	2.87611839868514	t_test
DHH	8.87795384577459e-10	4.07673605536916e-08	0.356392466439485	t_test
DHPS	0.00112382485040212	0.00317532035482095	1.91507000614343	t_test
DHRS11	5.16297125535681e-05	0.000231251473835518	2.12219206544838	t_test
DHRS13	0.000391483956220333	0.00128669439753631	2.54316767025973	t_test
DHTKD1	3.00067485907479e-06	2.22016955504658e-05	2.09368240186771	t_test
DHX33	2.86285050835825e-05	0.000139878177582163	1.55787046211954	t_test
DHX34	4.17557837169163e-05	0.00019390848735071	1.62707227197527	t_test
DHX37	1.06874045699926e-08	2.77146190353886e-07	1.81482964431033	t_test
DHX58	0.00536883171048915	0.012147521811704	1.5803709286293	t_test
DIABLO	0.000151034535726271	0.000572758984748988	1.99400349531381	t_test
DIAPH2	0.000240668940007625	0.000850299918995193	0.619667892800358	t_test
DIAPH3	0.000163571403983147	0.000613696090146715	2.24912505115426	t_test
DIO1	0.00292619461964604	0.00721464538068421	7.56994423336979	t_test
DIP2B	0.00532849072498483	0.0120784147607648	1.50118619145293	t_test
DIP2C	0.00308263151568037	0.0075538612645709	0.414290949554496	t_test
DIPK1A	0.00414758532632057	0.00971629914334358	0.514989717068641	t_test
DIPK2B	2.89358953559637e-07	3.5757121810978e-06	0.414300159910559	t_test
DIRAS1	5.28089705673153e-08	9.44248625674102e-07	0.346398923788371	t_test
DIRAS3	1.39215929389118e-09	5.80870924908236e-08	0.374398741049847	t_test
DISP1	0.000387170590752324	0.00127434707073254	0.457572490251339	t_test
DISP3	4.64032046486671e-05	0.000211386514411466	7.46044349753925	t_test
DIXDC1	1.63111994141433e-06	1.3678873982787e-05	0.120912704415965	t_test
DKC1	5.37403181899881e-11	4.73210076545466e-09	1.98930939461204	t_test
DKK1	0.00107452999794052	0.00305814557751638	0.303660649683732	t_test
DKK2	2.59533551689819e-05	0.00012893008987542	5.38434544116772	t_test
DKK3	0.000274274049310707	0.000950777556887713	0.517889025253136	t_test
DLC1	1.68661507124251e-06	1.40050223480479e-05	0.34096577579673	t_test
DLEU7	0.000126357493552318	0.000492582143436985	4.17283403133167	t_test
DLG2	6.20570606317208e-09	1.83831137464687e-07	0.176860630817819	t_test
DLGAP1	0.018439974341788	0.0346690554670923	2.19085370872915	t_test
DLGAP2	0.000140250002602229	0.000537714483661083	0.421903699816321	t_test
DLGAP5	1.13379284018802e-05	6.56352466797812e-05	4.62083533266654	t_test
DLX2	0.0057396808753234	0.0128631136495501	8.71931993176073	t_test
DLX4	0.000429282446984012	0.00139208427668267	7.28477988382978	t_test
DLX5	0.0176700262033967	0.0334026743460693	3.16407822575611	t_test
DLX6	0.000207503936567131	0.000749006873987034	7.20253905424916	t_test
DMBX1	0.000449151132143301	0.00144714435941467	6.2403969540243	t_test
DMD	3.31610822299153e-06	2.40797237796386e-05	0.0780181309452561	t_test
DMGDH	7.39969670343893e-08	1.22255195226095e-06	0.134242539658336	t_test
DMPK	0.00116718314532172	0.00328089295283284	0.245703204996286	t_test
DMRT2	0.000939976611877206	0.00272998644109172	11.1989212233269	t_test
DMRTA2	1.96664758329878e-05	0.000102830323556105	14.5764998125071	t_test
DMXL1	3.54405105668948e-05	0.000168637061266347	0.62618136647289	t_test
DNA2	2.64902642172102e-08	5.58427797756141e-07	3.41292672802003	t_test
DNAAF2	7.23291570811346e-06	4.5350041916364e-05	1.63040095622634	t_test
DNAAF3	0.000351267713893632	0.00117573441580187	4.99596148238362	t_test
DNAAF4	0.000640071248691569	0.00196810856322546	1.97296771279281	t_test
DNAAF5	1.06852954312509e-06	9.81652979190528e-06	1.60270682350473	t_test
DNAH14	1.0230085033142e-05	6.04302774571079e-05	2.80011137486078	t_test
DNAH17	0.000195923648006161	0.000714907191017015	2.51280873136227	t_test
DNAH3	0.000313704652296665	0.00106603705634147	3.27374806238755	t_test
DNAJB11	3.81745786555001e-09	1.27455374486051e-07	2.13485178854832	t_test
DNAJB13	0.00170404370336241	0.00452810551982855	5.95733777272328	t_test
DNAJB4	2.26399052379406e-05	0.000114927817973784	0.235045723052558	t_test
DNAJB5	2.73797393903906e-06	2.05617480539082e-05	0.147383111064099	t_test
DNAJC18	2.19406137918448e-05	0.000112267010417658	0.392619478380732	t_test
DNAJC22	0.000470228189444939	0.00150706178178438	4.54463058266759	t_test
DNAJC27	0.000274328929430225	0.000950777556887713	0.540193988631125	t_test
DNAJC9	2.55630143389516e-05	0.000127227598694422	1.86084119850064	t_test
DNALI1	8.81055686277623e-09	2.37707044247225e-07	0.618355518499754	t_test
DNASE1L1	0.00108530402839112	0.00308333316060913	1.54667190099737	t_test
DNASE1L2	1.78737701612044e-06	1.47121232975583e-05	4.48725756396438	t_test
DNASE1L3	2.67178840301078e-08	5.60446085689146e-07	0.407132565235379	t_test
DNASE2	0.000126527216033547	0.000493123823967319	1.63424268543473	t_test
DNER	0.00174895490882387	0.00463285146591924	2.61255380101453	t_test
DNMBP	0.00232446816023367	0.00591561610058202	0.56251638511084	t_test
DNMT1	3.84140418154948e-07	4.42576156818921e-06	2.32467197171383	t_test
DNMT3A	6.2651470389143e-05	0.000271879898309343	1.78968581630571	t_test
DNMT3B	1.04325072135024e-06	9.63638966014927e-06	4.87928722363115	t_test
DNPH1	5.35967845100755e-07	5.74732601648468e-06	1.86671500708827	t_test
DOC2A	0.011075816687736	0.0224770214306265	5.91317984923511	t_test
DOCK11	8.12081925635233e-05	0.000338124836067297	0.390836445265011	t_test
DOHH	3.49742776338247e-05	0.000166864475546197	1.57359390872082	t_test
DOK6	2.12727969199725e-06	1.68854801109202e-05	0.105119287730362	t_test
DOLPP1	5.73898109188779e-05	0.000252534077371207	1.98855310731931	t_test
DONSON	7.1972935564946e-10	3.43285198024948e-08	3.03430656281657	t_test
DPAGT1	3.84933964798101e-06	2.72239705200987e-05	1.58957523220375	t_test
DPCD	2.22304787020235e-07	2.92260583821681e-06	1.74713521661285	t_test
DPF1	0.000175200667495282	0.00065054816897113	4.43915229791282	t_test
DPF3	0.000631636652911721	0.00194815415695982	0.432115180905624	t_test
DPH2	6.17479592997135e-08	1.06251027099758e-06	1.86571713475383	t_test
DPH7	8.76267732646347e-05	0.000360726089992046	1.69057065964836	t_test
DPM2	3.02755009298316e-06	2.2348925743965e-05	1.95014938040069	t_test
DPM3	0.00164511718169467	0.00439118053861405	1.59077960872308	t_test
DPP3	2.44237273900367e-08	5.24424062704838e-07	2.25715827787532	t_test
DPP6	0.00767393708214163	0.0164900128289624	0.361930372148564	t_test
DPT	1.45084802882379e-12	2.57701353158583e-10	0.0995962592304816	t_test
DPY30	1.00447668937266e-09	4.47159539552394e-08	1.72748172939535	t_test
DPYD	5.88118091694761e-09	1.77424516734092e-07	0.650493834757361	t_test
DPYSL2	1.35676857020399e-06	1.18429047418786e-05	0.367248763204472	t_test
DPYSL3	6.34644145657896e-05	0.000274515710615747	0.212389031081684	t_test
DQX1	0.00606737983400043	0.0134843478064074	2.54739810854093	t_test
DRAXIN	5.34259129584804e-06	3.55714034512923e-05	8.63639564093546	t_test
DRC1	0.0015265897205677	0.00412426278857348	5.76924328705275	t_test
DRICH1	0.019274195717456	0.0360135549222281	2.3645922013226	t_test
DROSHA	0.000733339591695521	0.00220745685509249	1.50511631175822	t_test
DRP2	0.000223242776518029	0.000798234880963394	0.542680048169592	t_test
DSCAML1	5.36144539788131e-07	5.74732601648468e-06	0.221037490154001	t_test
DSCC1	1.12587758547879e-05	6.53743267568228e-05	3.03814073531353	t_test
DSEL	1.43373040190611e-06	1.23665034558382e-05	0.422319564982818	t_test
DSG2	0.0148033064909547	0.0287770244813246	1.64441244185972	t_test
DSN1	1.43080798350176e-07	2.0639179787218e-06	2.48854184786603	t_test
