"","lncRNA","MIRNA","miRNA"
"11733","VDAC1P6","MIR27A","hsa-miR-27a-3p"
"11734","VDAC1P8","MIR27A","hsa-miR-27a-3p"
"11735","WDR86-AS1","MIR27A","hsa-miR-27a-3p"
"11736","XLOC_003808","MIR27A","hsa-miR-27a-3p"
"11737","XLOC_004362","MIR27A","hsa-miR-27a-3p"
"11738","XLOC_004804","MIR27A","hsa-miR-27a-3p"
"11739","XLOC_005923","MIR27A","hsa-miR-27a-3p"
"11740","XLOC_005991","MIR27A","hsa-miR-27a-3p"
"11741","XLOC_006294","MIR27A","hsa-miR-27a-3p"
"11742","XLOC_008207","MIR27A","hsa-miR-27a-3p"
"11743","XLOC_008863","MIR27A","hsa-miR-27a-3p"
"11744","XLOC_009483","MIR27A","hsa-miR-27a-3p"
"11745","XLOC_010244","MIR27A","hsa-miR-27a-3p"
"11746","XLOC_010971","MIR27A","hsa-miR-27a-3p"
"11747","XLOC_011112","MIR27A","hsa-miR-27a-3p"
"11748","XLOC_013174","MIR27A","hsa-miR-27a-3p"
"11749","ZMIZ1-AS1","MIR27A","hsa-miR-27a-3p"
"11750","ZNF652P1","MIR27A","hsa-miR-27a-3p"
"11751","ZNF736P9Y","MIR27A","hsa-miR-27a-3p"
"11752","AC002504.1","MIR27A","hsa-miR-27a-5p"
"11753","AC008758.3","MIR27A","hsa-miR-27a-5p"
"11754","AC010531.7","MIR27A","hsa-miR-27a-5p"
"11755","AC010624.4","MIR27A","hsa-miR-27a-5p"
"11756","AC016716.1","MIR27A","hsa-miR-27a-5p"
"11757","AC022762.1","MIR27A","hsa-miR-27a-5p"
"11758","AC064805.1","MIR27A","hsa-miR-27a-5p"
"11759","AC074050.1","MIR27A","hsa-miR-27a-5p"
"11760","AC087477.6","MIR27A","hsa-miR-27a-5p"
"11761","AC093763.2","MIR27A","hsa-miR-27a-5p"
"11762","AC097359.2","MIR27A","hsa-miR-27a-5p"
"11763","AC112495.1","MIR27A","hsa-miR-27a-5p"
"11764","AC124068.2","MIR27A","hsa-miR-27a-5p"
"11765","AF117829.1","MIR27A","hsa-miR-27a-5p"
"11766","AF250324.1","MIR27A","hsa-miR-27a-5p"
"11767","AL030996.1","MIR27A","hsa-miR-27a-5p"
"11768","AL031123.2","MIR27A","hsa-miR-27a-5p"
"11769","AL132655.1","MIR27A","hsa-miR-27a-5p"
"11770","AL137222.1","MIR27A","hsa-miR-27a-5p"
"11771","AL162390.1","MIR27A","hsa-miR-27a-5p"
"11772","AL391419.1","MIR27A","hsa-miR-27a-5p"
"11773","AL590004.3","MIR27A","hsa-miR-27a-5p"
"11774","AP003066.1","MIR27A","hsa-miR-27a-5p"
"11775","AP003484.1","MIR27A","hsa-miR-27a-5p"
"11776","ARAFP2","MIR27A","hsa-miR-27a-5p"
"11777","ATP6V0E2-AS1","MIR27A","hsa-miR-27a-5p"
"11778","ATP8B5P","MIR27A","hsa-miR-27a-5p"
"11779","DDX18P3","MIR27A","hsa-miR-27a-5p"
"11780","DDX39AP1","MIR27A","hsa-miR-27a-5p"
"11781","EEF1A1P6","MIR27A","hsa-miR-27a-5p"
"11782","EIF5AP2","MIR27A","hsa-miR-27a-5p"
"11783","FRY-AS1","MIR27A","hsa-miR-27a-5p"
"11784","GAS5","MIR27A","hsa-miR-27a-5p"
"11785","GORAB-AS1","MIR27A","hsa-miR-27a-5p"
"11786","HMGB1P14","MIR27A","hsa-miR-27a-5p"
"11787","HMGB1P19","MIR27A","hsa-miR-27a-5p"
"11788","HOXB-AS1","MIR27A","hsa-miR-27a-5p"
"11789","JPX","MIR27A","hsa-miR-27a-5p"
"11790","LINC00294","MIR27A","hsa-miR-27a-5p"
"11791","LINC00324","MIR27A","hsa-miR-27a-5p"
"11792","LINC00428","MIR27A","hsa-miR-27a-5p"
"11793","LINC01913","MIR27A","hsa-miR-27a-5p"
"11794","LINC02044","MIR27A","hsa-miR-27a-5p"
"11795","LINC02086","MIR27A","hsa-miR-27a-5p"
"11796","LOC101928650","MIR27A","hsa-miR-27a-5p"
"11797","PPIAP68","MIR27A","hsa-miR-27a-5p"
"11798","PPP4R1L","MIR27A","hsa-miR-27a-5p"
"11799","PSMB3P2","MIR27A","hsa-miR-27a-5p"
"11800","PTTG3P","MIR27A","hsa-miR-27a-5p"
"11801","PVT1","MIR27A","hsa-miR-27a-5p"
"11802","RPS23P1","MIR27A","hsa-miR-27a-5p"
"11803","TUBB8P3","MIR27A","hsa-miR-27a-5p"
"11804","XLOC_001441","MIR27A","hsa-miR-27a-5p"
"11805","XLOC_002080","MIR27A","hsa-miR-27a-5p"
"11806","XLOC_006922","MIR27A","hsa-miR-27a-5p"
"11807","XLOC_010584","MIR27A","hsa-miR-27a-5p"
"11808","XLOC_012227","MIR27A","hsa-miR-27a-5p"
"11809","XLOC_012586","MIR27A","hsa-miR-27a-5p"
"11810","Z83313.1","MIR27A","hsa-miR-27a-5p"
"11811","ZFAND6P1","MIR27A","hsa-miR-27a-5p"
"11812","AC003071.1","MIR27B","hsa-miR-27b-3p"
"11813","AC004453.1","MIR27B","hsa-miR-27b-3p"
"11814","AC005261.1","MIR27B","hsa-miR-27b-3p"
"11815","AC005481.1","MIR27B","hsa-miR-27b-3p"
"11816","AC006971.1","MIR27B","hsa-miR-27b-3p"
"11817","AC007823.1","MIR27B","hsa-miR-27b-3p"
"11818","AC008063.2","MIR27B","hsa-miR-27b-3p"
"11819","AC008115.3","MIR27B","hsa-miR-27b-3p"
"11820","AC009362.1","MIR27B","hsa-miR-27b-3p"
"11821","AC010980.2","MIR27B","hsa-miR-27b-3p"
"11822","AC012618.3","MIR27B","hsa-miR-27b-3p"
"11823","AC013356.4","MIR27B","hsa-miR-27b-3p"
"11824","AC015712.2","MIR27B","hsa-miR-27b-3p"
"11825","AC020629.1","MIR27B","hsa-miR-27b-3p"
"11826","AC025750.1","MIR27B","hsa-miR-27b-3p"
"11827","AC026780.2","MIR27B","hsa-miR-27b-3p"
"11828","AC060234.1","MIR27B","hsa-miR-27b-3p"
"11829","AC064799.1","MIR27B","hsa-miR-27b-3p"
"11830","AC073347.1","MIR27B","hsa-miR-27b-3p"
"11831","AC078777.1","MIR27B","hsa-miR-27b-3p"
"11832","AC090136.3","MIR27B","hsa-miR-27b-3p"
"11833","AC091100.1","MIR27B","hsa-miR-27b-3p"
"11834","AC096664.2","MIR27B","hsa-miR-27b-3p"
"11835","AC096708.2","MIR27B","hsa-miR-27b-3p"
"11836","AC097381.1","MIR27B","hsa-miR-27b-3p"
"11837","AC100810.3","MIR27B","hsa-miR-27b-3p"
"11838","AC104407.1","MIR27B","hsa-miR-27b-3p"
"11839","AC105219.4","MIR27B","hsa-miR-27b-3p"
"11840","AC107081.3","MIR27B","hsa-miR-27b-3p"
"11841","AC107918.2","MIR27B","hsa-miR-27b-3p"
"11842","AC127496.2","MIR27B","hsa-miR-27b-3p"
"11843","AC135178.5","MIR27B","hsa-miR-27b-3p"
"11844","AC137936.2","MIR27B","hsa-miR-27b-3p"
"11845","ACTBP11","MIR27B","hsa-miR-27b-3p"
"11846","AHCYP2","MIR27B","hsa-miR-27b-3p"
"11847","AK2P2","MIR27B","hsa-miR-27b-3p"
"11848","AL021155.2","MIR27B","hsa-miR-27b-3p"
"11849","AL035425.3","MIR27B","hsa-miR-27b-3p"
"11850","AL109924.3","MIR27B","hsa-miR-27b-3p"
"11851","AL162725.2","MIR27B","hsa-miR-27b-3p"
"11852","AL353784.1","MIR27B","hsa-miR-27b-3p"
"11853","AL354702.1","MIR27B","hsa-miR-27b-3p"
"11854","AL356276.2","MIR27B","hsa-miR-27b-3p"
"11855","AL365361.1","MIR27B","hsa-miR-27b-3p"
"11856","AL390718.1","MIR27B","hsa-miR-27b-3p"
"11857","AL392172.1","MIR27B","hsa-miR-27b-3p"
"11858","AL445205.1","MIR27B","hsa-miR-27b-3p"
"11859","AL451074.3","MIR27B","hsa-miR-27b-3p"
"11860","AL672277.1","MIR27B","hsa-miR-27b-3p"
"11861","ALDOAP2","MIR27B","hsa-miR-27b-3p"
"11862","AP000350.2","MIR27B","hsa-miR-27b-3p"
"11863","AP001122.1","MIR27B","hsa-miR-27b-3p"
"11864","AP001625.2","MIR27B","hsa-miR-27b-3p"
"11865","AP003025.2","MIR27B","hsa-miR-27b-3p"
"11866","API5P2","MIR27B","hsa-miR-27b-3p"
"11867","ATP5F1BP1","MIR27B","hsa-miR-27b-3p"
"11868","CCT6P2","MIR27B","hsa-miR-27b-3p"
"11869","CHORDC2P","MIR27B","hsa-miR-27b-3p"
"11870","CLCN3P1","MIR27B","hsa-miR-27b-3p"
"11871","CRYBB2P1","MIR27B","hsa-miR-27b-3p"
"11872","DBIL5P2","MIR27B","hsa-miR-27b-3p"
"11873","DCTN1-AS1","MIR27B","hsa-miR-27b-3p"
"11874","EEF1A1P11","MIR27B","hsa-miR-27b-3p"
"11875","EEF1A1P12","MIR27B","hsa-miR-27b-3p"
"11876","EIF4EP5","MIR27B","hsa-miR-27b-3p"
"11877","EXOC7P1","MIR27B","hsa-miR-27b-3p"
"11878","F11-AS1","MIR27B","hsa-miR-27b-3p"
"11879","FGD5-AS1","MIR27B","hsa-miR-27b-3p"
"11880","FNBP1P1","MIR27B","hsa-miR-27b-3p"
"11881","FTH1P2","MIR27B","hsa-miR-27b-3p"
"11882","GASAL1","MIR27B","hsa-miR-27b-3p"
"11883","GMFBP1","MIR27B","hsa-miR-27b-3p"
"11884","HELLPAR","MIR27B","hsa-miR-27b-3p"
"11885","HMGB1P19","MIR27B","hsa-miR-27b-3p"
"11886","HNRNPA1P1","MIR27B","hsa-miR-27b-3p"
"11887","HNRNPA1P40","MIR27B","hsa-miR-27b-3p"
"11888","HNRNPA1P42","MIR27B","hsa-miR-27b-3p"
"11889","HNRNPA1P58","MIR27B","hsa-miR-27b-3p"
"11890","HNRNPKP3","MIR27B","hsa-miR-27b-3p"
"11891","HOXB-AS1","MIR27B","hsa-miR-27b-3p"
"11892","HSP90AA2P","MIR27B","hsa-miR-27b-3p"
"11893","HSP90AB3P","MIR27B","hsa-miR-27b-3p"
"11894","JPX","MIR27B","hsa-miR-27b-3p"
"11895","KCNQ1OT1","MIR27B","hsa-miR-27b-3p"
"11896","KRT18P24","MIR27B","hsa-miR-27b-3p"
"11897","LINC00513","MIR27B","hsa-miR-27b-3p"
"11898","LINC00907","MIR27B","hsa-miR-27b-3p"
"11899","LINC00963","MIR27B","hsa-miR-27b-3p"
"11900","LINC01224","MIR27B","hsa-miR-27b-3p"
"11901","LINC02487","MIR27B","hsa-miR-27b-3p"
"11902","LINC02587","MIR27B","hsa-miR-27b-3p"
"11903","LOC101593348","MIR27B","hsa-miR-27b-3p"
"11904","LOC101927751","MIR27B","hsa-miR-27b-3p"
"11905","LRRC75A-AS1","MIR27B","hsa-miR-27b-3p"
"11906","MAPKAPK5-AS1","MIR27B","hsa-miR-27b-3p"
"11907","MARK2P10","MIR27B","hsa-miR-27b-3p"
"11908","MEOX2-AS1","MIR27B","hsa-miR-27b-3p"
"11909","MOCS1P1","MIR27B","hsa-miR-27b-3p"
"11910","MRPS18BP2","MIR27B","hsa-miR-27b-3p"
"11911","MSC-AS1","MIR27B","hsa-miR-27b-3p"
"11912","NDUFB4P12","MIR27B","hsa-miR-27b-3p"
"11913","NORAD","MIR27B","hsa-miR-27b-3p"
"11914","NXF4","MIR27B","hsa-miR-27b-3p"
"11915","PKMP5","MIR27B","hsa-miR-27b-3p"
"11916","PPP4R1L","MIR27B","hsa-miR-27b-3p"
"11917","RPL23AP49","MIR27B","hsa-miR-27b-3p"
"11918","RPL30P4","MIR27B","hsa-miR-27b-3p"
"11919","SDCBP2-AS1","MIR27B","hsa-miR-27b-3p"
"11920","SNHG1","MIR27B","hsa-miR-27b-3p"
"11921","SNHG16","MIR27B","hsa-miR-27b-3p"
"11922","SNHG29","MIR27B","hsa-miR-27b-3p"
"11923","SNHG3","MIR27B","hsa-miR-27b-3p"
"11924","SNHG7","MIR27B","hsa-miR-27b-3p"
"11925","SRP9P1","MIR27B","hsa-miR-27b-3p"
"11926","TERC","MIR27B","hsa-miR-27b-3p"
"11927","TUG1","MIR27B","hsa-miR-27b-3p"
"11928","UBE2D3P1","MIR27B","hsa-miR-27b-3p"
"11929","UBL5P4","MIR27B","hsa-miR-27b-3p"
"11930","VDAC1P6","MIR27B","hsa-miR-27b-3p"
"11931","VDAC1P8","MIR27B","hsa-miR-27b-3p"
"11932","XLOC_002302","MIR27B","hsa-miR-27b-3p"
"11933","XLOC_003808","MIR27B","hsa-miR-27b-3p"
"11934","XLOC_005923","MIR27B","hsa-miR-27b-3p"
"11935","XLOC_005991","MIR27B","hsa-miR-27b-3p"
"11936","XLOC_006252","MIR27B","hsa-miR-27b-3p"
"11937","XLOC_008207","MIR27B","hsa-miR-27b-3p"
"11938","XLOC_008863","MIR27B","hsa-miR-27b-3p"
"11939","XLOC_009483","MIR27B","hsa-miR-27b-3p"
"11940","XLOC_010202","MIR27B","hsa-miR-27b-3p"
"11941","XLOC_010971","MIR27B","hsa-miR-27b-3p"
"11942","XLOC_011112","MIR27B","hsa-miR-27b-3p"
"11943","XLOC_014209","MIR27B","hsa-miR-27b-3p"
"11944","ZMIZ1-AS1","MIR27B","hsa-miR-27b-3p"
"11945","ZNF652P1","MIR27B","hsa-miR-27b-3p"
"11946","ZNF736P9Y","MIR27B","hsa-miR-27b-3p"
"11947","AC008753.1","MIR27B","hsa-miR-27b-5p"
"11948","AC010336.5","MIR27B","hsa-miR-27b-5p"
"11949","AC011037.1","MIR27B","hsa-miR-27b-5p"
"11950","AC016739.1","MIR27B","hsa-miR-27b-5p"
"11951","AC069154.1","MIR27B","hsa-miR-27b-5p"
"11952","AC091951.4","MIR27B","hsa-miR-27b-5p"
"11953","AC098614.3","MIR27B","hsa-miR-27b-5p"
"11954","AC115837.1","MIR27B","hsa-miR-27b-5p"
"11955","AC125611.4","MIR27B","hsa-miR-27b-5p"
"11956","AC127496.2","MIR27B","hsa-miR-27b-5p"
"11957","ACTN4P1","MIR27B","hsa-miR-27b-5p"
"11958","AL030996.1","MIR27B","hsa-miR-27b-5p"
"11959","AL132655.1","MIR27B","hsa-miR-27b-5p"
"11960","AL162390.1","MIR27B","hsa-miR-27b-5p"
"11961","AL355075.4","MIR27B","hsa-miR-27b-5p"
"11962","AL359263.1","MIR27B","hsa-miR-27b-5p"
"11963","AL772161.1","MIR27B","hsa-miR-27b-5p"
"11964","AP001993.1","MIR27B","hsa-miR-27b-5p"
"11965","BX679664.3","MIR27B","hsa-miR-27b-5p"
"11966","C2orf69P1","MIR27B","hsa-miR-27b-5p"
"11967","HLA-DRB6","MIR27B","hsa-miR-27b-5p"
"11968","HSP90AB2P","MIR27B","hsa-miR-27b-5p"
"11969","IGF2-AS","MIR27B","hsa-miR-27b-5p"
"11970","KRT89P","MIR27B","hsa-miR-27b-5p"
"11971","LINC01913","MIR27B","hsa-miR-27b-5p"
"11972","LINC02044","MIR27B","hsa-miR-27b-5p"
"11973","LOC401176","MIR27B","hsa-miR-27b-5p"
"11974","MIR663AHG","MIR27B","hsa-miR-27b-5p"
"11975","MTND2P28","MIR27B","hsa-miR-27b-5p"
"11976","OR51A10P","MIR27B","hsa-miR-27b-5p"
"11977","OXCT2P1","MIR27B","hsa-miR-27b-5p"
"11978","PHF2P2","MIR27B","hsa-miR-27b-5p"
"11979","PRR34","MIR27B","hsa-miR-27b-5p"
"11980","RANP7","MIR27B","hsa-miR-27b-5p"
"11981","RBM22P5","MIR27B","hsa-miR-27b-5p"
"11982","RPL15P13","MIR27B","hsa-miR-27b-5p"
"11983","RPL17P36","MIR27B","hsa-miR-27b-5p"
"11984","RPL23AP89","MIR27B","hsa-miR-27b-5p"
"11985","SCGB1B2P","MIR27B","hsa-miR-27b-5p"
"11986","SMAD5-AS1","MIR27B","hsa-miR-27b-5p"
"11987","SNHG1","MIR27B","hsa-miR-27b-5p"
"11988","SOX21-AS1","MIR27B","hsa-miR-27b-5p"
"11989","TERC","MIR27B","hsa-miR-27b-5p"
"11990","TERF1P2","MIR27B","hsa-miR-27b-5p"
"11991","THRAP3P1","MIR27B","hsa-miR-27b-5p"
"11992","THUMPD3-AS1","MIR27B","hsa-miR-27b-5p"
"11993","TUBB8P3","MIR27B","hsa-miR-27b-5p"
"11994","XLOC_001441","MIR27B","hsa-miR-27b-5p"
"11995","XLOC_004276","MIR27B","hsa-miR-27b-5p"
"11996","XLOC_005053","MIR27B","hsa-miR-27b-5p"
"11997","XLOC_005099","MIR27B","hsa-miR-27b-5p"
"11998","XLOC_007942","MIR27B","hsa-miR-27b-5p"
"11999","XLOC_008506","MIR27B","hsa-miR-27b-5p"
"12000","XLOC_012586","MIR27B","hsa-miR-27b-5p"
"12001","AC004542.2","MIR28","hsa-miR-28-3p"
"12002","AC051619.7","MIR28","hsa-miR-28-3p"
"12003","AC087477.6","MIR28","hsa-miR-28-3p"
"12004","AC124068.2","MIR28","hsa-miR-28-3p"
"12005","AL078590.1","MIR28","hsa-miR-28-3p"
"12006","AL513523.2","MIR28","hsa-miR-28-3p"
"12007","AURKAPS1","MIR28","hsa-miR-28-3p"
"12008","HSP90AA6P","MIR28","hsa-miR-28-3p"
"12009","LINC00324","MIR28","hsa-miR-28-3p"
"12010","LINC02237","MIR28","hsa-miR-28-3p"
"12011","LOC343052","MIR28","hsa-miR-28-3p"
"12012","LOC643387","MIR28","hsa-miR-28-3p"
"12013","NEAT1","MIR28","hsa-miR-28-3p"
"12014","RBBP4P5","MIR28","hsa-miR-28-3p"
"12015","RPL9P28","MIR28","hsa-miR-28-3p"
"12016","RPS7P1","MIR28","hsa-miR-28-3p"
"12017","SNRPGP15","MIR28","hsa-miR-28-3p"
"12018","XLOC_002777","MIR28","hsa-miR-28-3p"
"12019","XLOC_010167","MIR28","hsa-miR-28-3p"
"12020","AC002487.1","MIR28","hsa-miR-28-5p"
"12021","AC016716.1","MIR28","hsa-miR-28-5p"
"12022","AC074052.1","MIR28","hsa-miR-28-5p"
"12023","AC092098.1","MIR28","hsa-miR-28-5p"
"12024","AC093433.1","MIR28","hsa-miR-28-5p"
"12025","AC098613.1","MIR28","hsa-miR-28-5p"
"12026","AC098934.1","MIR28","hsa-miR-28-5p"
"12027","AC107421.1","MIR28","hsa-miR-28-5p"
"12028","AC108725.1","MIR28","hsa-miR-28-5p"
"12029","AL034397.3","MIR28","hsa-miR-28-5p"
"12030","AL109918.2","MIR28","hsa-miR-28-5p"
"12031","AL121768.2","MIR28","hsa-miR-28-5p"
"12032","AL390728.4","MIR28","hsa-miR-28-5p"
"12033","AL513325.1","MIR28","hsa-miR-28-5p"
"12034","AL590004.3","MIR28","hsa-miR-28-5p"
"12035","C20orf197","MIR28","hsa-miR-28-5p"
"12036","C5orf66-AS2","MIR28","hsa-miR-28-5p"
"12037","CCT6P2","MIR28","hsa-miR-28-5p"
"12038","CES1P2","MIR28","hsa-miR-28-5p"
"12039","FNBP1P1","MIR28","hsa-miR-28-5p"
"12040","GABPAP","MIR28","hsa-miR-28-5p"
"12041","HNRNPA1P6","MIR28","hsa-miR-28-5p"
"12042","HSP90AA4P","MIR28","hsa-miR-28-5p"
"12043","LIMD1-AS1","MIR28","hsa-miR-28-5p"
"12044","LINC01197","MIR28","hsa-miR-28-5p"
"12045","LINC01224","MIR28","hsa-miR-28-5p"
"12046","LOC102724297","MIR28","hsa-miR-28-5p"
"12047","LYPLA1P3","MIR28","hsa-miR-28-5p"
"12048","RGS17P1","MIR28","hsa-miR-28-5p"
"12049","RPS17P1","MIR28","hsa-miR-28-5p"
"12050","RPS17P2","MIR28","hsa-miR-28-5p"
"12051","SNHG1","MIR28","hsa-miR-28-5p"
"12052","STRA6LP","MIR28","hsa-miR-28-5p"
"12053","XLOC_002697","MIR28","hsa-miR-28-5p"
"12054","XLOC_007223","MIR28","hsa-miR-28-5p"
"12055","XLOC_009458","MIR28","hsa-miR-28-5p"
"12056","XLOC_011592","MIR28","hsa-miR-28-5p"
"12057","XLOC_012983","MIR28","hsa-miR-28-5p"
"12058","YWHAQP6","MIR28","hsa-miR-28-5p"
"12059","Z74021.1","MIR28","hsa-miR-28-5p"
"12060","ZNF839P1","MIR28","hsa-miR-28-5p"
"12061","AC002524.1","MIR296","hsa-miR-296-3p"
"12062","AC004448.3","MIR296","hsa-miR-296-3p"
"12063","AC004771.1","MIR296","hsa-miR-296-3p"
"12064","AC005229.4","MIR296","hsa-miR-296-3p"
"12065","AC007552.1","MIR296","hsa-miR-296-3p"
"12066","AC008750.2","MIR296","hsa-miR-296-3p"
"12067","AC010542.4","MIR296","hsa-miR-296-3p"
"12068","AC011773.2","MIR296","hsa-miR-296-3p"
"12069","AC022150.4","MIR296","hsa-miR-296-3p"
"12070","AC023043.1","MIR296","hsa-miR-296-3p"
"12071","AC055822.1","MIR296","hsa-miR-296-3p"
"12072","AC064805.1","MIR296","hsa-miR-296-3p"
"12073","AC073094.1","MIR296","hsa-miR-296-3p"
"12074","AC092171.3","MIR296","hsa-miR-296-3p"
"12075","AC092718.4","MIR296","hsa-miR-296-3p"
"12076","AC098934.1","MIR296","hsa-miR-296-3p"
"12077","AC110994.2","MIR296","hsa-miR-296-3p"
"12078","AJ239328.1","MIR296","hsa-miR-296-3p"
"12079","AL049641.1","MIR296","hsa-miR-296-3p"
"12080","AL132655.1","MIR296","hsa-miR-296-3p"
"12081","AL357793.2","MIR296","hsa-miR-296-3p"
"12082","AL360271.1","MIR296","hsa-miR-296-3p"
"12083","AL365440.1","MIR296","hsa-miR-296-3p"
"12084","AL513477.2","MIR296","hsa-miR-296-3p"
"12085","AL596087.1","MIR296","hsa-miR-296-3p"
"12086","AP003040.1","MIR296","hsa-miR-296-3p"
"12087","AP004371.1","MIR296","hsa-miR-296-3p"
"12088","BHLHE40-AS1","MIR296","hsa-miR-296-3p"
"12089","CCT6P3","MIR296","hsa-miR-296-3p"
"12090","COX6A1P2","MIR296","hsa-miR-296-3p"
"12091","DLEU2","MIR296","hsa-miR-296-3p"
"12092","EEF1A1P11","MIR296","hsa-miR-296-3p"
"12093","EEF1A1P4","MIR296","hsa-miR-296-3p"
"12094","EEF1A1P5","MIR296","hsa-miR-296-3p"
"12095","EIF2S2P4","MIR296","hsa-miR-296-3p"
"12096","FLJ32255","MIR296","hsa-miR-296-3p"
"12097","FTH1P12","MIR296","hsa-miR-296-3p"
"12098","GDI2P1","MIR296","hsa-miR-296-3p"
"12099","GEMIN7-AS1","MIR296","hsa-miR-296-3p"
"12100","HCG11","MIR296","hsa-miR-296-3p"
"12101","HCP5","MIR296","hsa-miR-296-3p"
"12102","HELLPAR","MIR296","hsa-miR-296-3p"
"12103","HSP90AA4P","MIR296","hsa-miR-296-3p"
"12104","JPX","MIR296","hsa-miR-296-3p"
"12105","KLF4P1","MIR296","hsa-miR-296-3p"
"12106","LOC100294145","MIR296","hsa-miR-296-3p"
"12107","LOC341056","MIR296","hsa-miR-296-3p"
"12108","MACROD2-IT1","MIR296","hsa-miR-296-3p"
"12109","MIG7","MIR296","hsa-miR-296-3p"
"12110","MIR155HG","MIR296","hsa-miR-296-3p"
"12111","MTCO1P12","MIR296","hsa-miR-296-3p"
"12112","MTCO2P12","MIR296","hsa-miR-296-3p"
"12113","MTCYBP16","MIR296","hsa-miR-296-3p"
"12114","MTCYBP38","MIR296","hsa-miR-296-3p"
"12115","MTHFD2P6","MIR296","hsa-miR-296-3p"
"12116","MTND1P23","MIR296","hsa-miR-296-3p"
"12117","MTND2P28","MIR296","hsa-miR-296-3p"
"12118","MTND4P12","MIR296","hsa-miR-296-3p"
"12119","MTND5P11","MIR296","hsa-miR-296-3p"
"12120","MTND5P12","MIR296","hsa-miR-296-3p"
"12121","NDUFB9P1","MIR296","hsa-miR-296-3p"
"12122","PKN2-AS1","MIR296","hsa-miR-296-3p"
"12123","PSMA3-AS1","MIR296","hsa-miR-296-3p"
"12124","RGS17P1","MIR296","hsa-miR-296-3p"
"12125","RNF138P2","MIR296","hsa-miR-296-3p"
"12126","RNF217-AS1","MIR296","hsa-miR-296-3p"
"12127","RPL19P16","MIR296","hsa-miR-296-3p"
"12128","SELENOTP2","MIR296","hsa-miR-296-3p"
"12129","SFTPA3P","MIR296","hsa-miR-296-3p"
"12130","TRG-AS1","MIR296","hsa-miR-296-3p"
"12131","UBE2E4P","MIR296","hsa-miR-296-3p"
"12132","USP9YP36","MIR296","hsa-miR-296-3p"
"12133","XIST","MIR296","hsa-miR-296-3p"
"12134","XLOC_004803","MIR296","hsa-miR-296-3p"
"12135","XLOC_006390","MIR296","hsa-miR-296-3p"
"12136","XLOC_008185","MIR296","hsa-miR-296-3p"
"12137","XLOC_008418","MIR296","hsa-miR-296-3p"
"12138","XLOC_010102","MIR296","hsa-miR-296-3p"
"12139","XLOC_013852","MIR296","hsa-miR-296-3p"
"12140","YWHABP2","MIR296","hsa-miR-296-3p"
"12141","Z75741.2","MIR296","hsa-miR-296-3p"
"12142","ZNF271P","MIR296","hsa-miR-296-3p"
"12143","AC007161.3","MIR296","hsa-miR-296-5p"
"12144","AC099791.2","MIR296","hsa-miR-296-5p"
"12145","EIF5AP2","MIR296","hsa-miR-296-5p"
"12146","PDZPH1P","MIR296","hsa-miR-296-5p"
"12147","PTPN2P1","MIR296","hsa-miR-296-5p"
"12148","RMRP","MIR296","hsa-miR-296-5p"
"12149","XLOC_002690","MIR296","hsa-miR-296-5p"
"12150","ABCA17P","MIR29A","hsa-miR-29a-3p"
"12151","AC004847.1","MIR29A","hsa-miR-29a-3p"
"12152","AC007996.1","MIR29A","hsa-miR-29a-3p"
"12153","AC010931.2","MIR29A","hsa-miR-29a-3p"
"12154","AC023512.1","MIR29A","hsa-miR-29a-3p"
"12155","AC067960.1","MIR29A","hsa-miR-29a-3p"
"12156","AC068631.1","MIR29A","hsa-miR-29a-3p"
"12157","AC092098.1","MIR29A","hsa-miR-29a-3p"
"12158","AC103740.1","MIR29A","hsa-miR-29a-3p"
"12159","AC124804.1","MIR29A","hsa-miR-29a-3p"
"12160","AC124854.1","MIR29A","hsa-miR-29a-3p"
"12161","AC130650.2","MIR29A","hsa-miR-29a-3p"
"12162","AC243829.4","MIR29A","hsa-miR-29a-3p"
"12163","ACTBP13","MIR29A","hsa-miR-29a-3p"
"12164","AF129075.3","MIR29A","hsa-miR-29a-3p"
"12165","AL034370.1","MIR29A","hsa-miR-29a-3p"
"12166","AL035405.1","MIR29A","hsa-miR-29a-3p"
"12167","AL136126.1","MIR29A","hsa-miR-29a-3p"
"12168","AL138787.2","MIR29A","hsa-miR-29a-3p"
"12169","AL161891.1","MIR29A","hsa-miR-29a-3p"
"12170","AL355488.1","MIR29A","hsa-miR-29a-3p"
"12171","AL360270.2","MIR29A","hsa-miR-29a-3p"
"12172","AL390879.1","MIR29A","hsa-miR-29a-3p"
"12173","AL445523.1","MIR29A","hsa-miR-29a-3p"
"12174","AL512353.2","MIR29A","hsa-miR-29a-3p"
"12175","AL513302.1","MIR29A","hsa-miR-29a-3p"
"12176","AL513325.1","MIR29A","hsa-miR-29a-3p"
"12177","AL591485.1","MIR29A","hsa-miR-29a-3p"
"12178","AL606834.2","MIR29A","hsa-miR-29a-3p"
"12179","AP000662.1","MIR29A","hsa-miR-29a-3p"
"12180","AP000766.1","MIR29A","hsa-miR-29a-3p"
"12181","AP002387.1","MIR29A","hsa-miR-29a-3p"
"12182","AP002884.1","MIR29A","hsa-miR-29a-3p"
"12183","BCLAF1P1","MIR29A","hsa-miR-29a-3p"
"12184","BX890604.2","MIR29A","hsa-miR-29a-3p"
"12185","EBLN3P","MIR29A","hsa-miR-29a-3p"
"12186","EIF4HP1","MIR29A","hsa-miR-29a-3p"
